ticker1,ticker2,ssd
ALKIM.IS,GLYHO.IS,48.91286154381328
BOSSA.IS,GLRYH.IS,48.95799606249773
ETYAT.IS,TEHOL.IS,49.00908633985807
ETYAT.IS,ZEDUR.IS,49.0192020104829
BRKSN.IS,SARKY.IS,49.020004783647664
BOSSA.IS,TEHOL.IS,49.155595071613675
EGPRO.IS,ZEDUR.IS,49.20746470738004
GEDIK.IS,GEREL.IS,49.2395023921996
DURDO.IS,SAMAT.IS,49.25143411114868
GEREL.IS,TEHOL.IS,49.25654530584188
EGPRO.IS,MERKO.IS,49.32043619146907
GEREL.IS,OZGYO.IS,49.33891045269752
MERKO.IS,RYGYO.IS,49.344077970577246
ALKA.IS,EUKYO.IS,49.36611258778112
ALKIM.IS,EUKYO.IS,49.425096263849355
FRIGO.IS,USAK.IS,49.431294382428405
ADEL.IS,PETUN.IS,49.44836951751711
BRKSN.IS,BURCE.IS,49.50946161518732
GLYHO.IS,SARKY.IS,49.55149348615794
AGHOL.IS,OYAKC.IS,49.5904800275822
ANSGR.IS,ESCOM.IS,49.65023529431073
BOSSA.IS,OZGYO.IS,49.87222547331294
BURCE.IS,GARFA.IS,49.97914408070778
TURSG.IS,YAPRK.IS,49.99219857733942
BRKSN.IS,GENTS.IS,50.096796287360576
TEHOL.IS,TURSG.IS,50.10017007272518
AEFES.IS,MERKO.IS,50.143134367263656
ALGYO.IS,TEHOL.IS,50.35007304193448
DURDO.IS,FROTO.IS,50.43707548003249
AEFES.IS,GEDIK.IS,50.45441448582653
AKSA.IS,BRKSN.IS,50.47606506512989
FROTO.IS,ZEDUR.IS,50.53735084321352
DESA.IS,PINSU.IS,50.54598598306757
GEDIK.IS,KRONT.IS,50.707619107980236
AEFES.IS,TEHOL.IS,50.7855144858695
LKMNH.IS,SEKFK.IS,50.7900942671065
AGHOL.IS,ESCOM.IS,50.80900217758153
EREGL.IS,TKFEN.IS,50.82559064190241
ADEL.IS,FRIGO.IS,50.852872098281296
HUBVC.IS,SAMAT.IS,50.85440367594424
SAMAT.IS,VKGYO.IS,50.99828689661018
GEDIK.IS,SNPAM.IS,51.046391449214696
GEREL.IS,OYAKC.IS,51.13565357449954
OZGYO.IS,SNPAM.IS,51.14620227190551
FROTO.IS,YYAPI.IS,51.14770592648256
EUKYO.IS,OYAKC.IS,51.19819957316679
BIMAS.IS,DAGI.IS,51.223375365086326
SILVR.IS,YUNSA.IS,51.22492332781735
KRONT.IS,MRGYO.IS,51.29816799979699
GEREL.IS,YAPRK.IS,51.3567430069204
GEREL.IS,SASA.IS,51.458493365995764
MRGYO.IS,SNPAM.IS,51.5697592009451
BRKSN.IS,VKGYO.IS,51.64323340873136
FRIGO.IS,MERKO.IS,51.69778083586493
DAGI.IS,SARKY.IS,51.70182073992578
USAK.IS,YUNSA.IS,51.70299451798428
BURCE.IS,FRIGO.IS,51.70798349934785
ALKA.IS,TURSG.IS,51.71669999180142
CRDFA.IS,SAMAT.IS,51.72272329825364
GEREL.IS,TUKAS.IS,51.73051638057257
ESCOM.IS,GLYHO.IS,51.770239183189915
BOSSA.IS,RYSAS.IS,51.868769631675605
BTCIM.IS,KRONT.IS,51.898468596289376
ARSAN.IS,TURSG.IS,51.998249596331334
AGHOL.IS,PNSUT.IS,52.018235489638414
BIMAS.IS,SEKFK.IS,52.038427171248486
ADEL.IS,BOSSA.IS,52.069155387646106
DYOBY.IS,RYSAS.IS,52.31727332158471
CRDFA.IS,GARFA.IS,52.425839863868646
EUKYO.IS,INVEO.IS,52.427478331728025
GLYHO.IS,RYSAS.IS,52.50238813691931
BRKSN.IS,TEHOL.IS,52.55422522129129
GARFA.IS,SILVR.IS,52.586172992339925
GEREL.IS,TKFEN.IS,52.67267935761515
LKMNH.IS,PETUN.IS,52.68318248856724
AEFES.IS,MRGYO.IS,52.688694217063016
CRDFA.IS,TEHOL.IS,52.76055319526165
KGYO.IS,TURSG.IS,52.780064602428865
ANSGR.IS,YUNSA.IS,52.79383456721848
EGPRO.IS,TKFEN.IS,52.82202092068542
ALKIM.IS,TURSG.IS,52.839293851242246
ANSGR.IS,ARSAN.IS,52.84002573507814
ANSGR.IS,EUYO.IS,52.91197941353914
BURCE.IS,CRDFA.IS,52.96120956836967
BRKSN.IS,GLYHO.IS,53.28450288454462
TKFEN.IS,VKGYO.IS,53.28609809745137
KRONT.IS,TUKAS.IS,53.346320043117316
BRKSN.IS,EREGL.IS,53.363730966847015
AEFES.IS,GLRYH.IS,53.58659550394145
BRKSN.IS,GEDIK.IS,53.59251877544568
EUYO.IS,TURSG.IS,53.666890069814826
BIMAS.IS,EREGL.IS,53.81677262355868
EUYO.IS,SNPAM.IS,53.85112194549265
AGHOL.IS,VAKFN.IS,53.86390056679727
DESA.IS,DURDO.IS,53.878751997283985
DESA.IS,MERKO.IS,53.90671228803285
OYAKC.IS,SAMAT.IS,53.928778384571956
GLYHO.IS,YAPRK.IS,53.996490166012336
BOSSA.IS,ESCOM.IS,54.0250658250402
BOSSA.IS,SASA.IS,54.12994527868568
EUYO.IS,GEREL.IS,54.27658547032752
FROTO.IS,TEHOL.IS,54.285952351183596
MERKO.IS,YYAPI.IS,54.29627730297716
AGHOL.IS,ALGYO.IS,54.339447290838166
EREGL.IS,SAMAT.IS,54.58291316950044
EUKYO.IS,KGYO.IS,54.607901099146034
OYAKC.IS,TKFEN.IS,54.747930525783204
HUBVC.IS,USAK.IS,54.78964248228715
AGHOL.IS,TEHOL.IS,54.90331263385815
ADEL.IS,BIMAS.IS,54.91121484433165
BTCIM.IS,TKFEN.IS,54.978416069033074
AKSA.IS,RYGYO.IS,55.05391403102669
EGPRO.IS,INVEO.IS,55.139223965222186
BTCIM.IS,EUYO.IS,55.20634472848042
DAGI.IS,RYSAS.IS,55.26023645769919
ANSGR.IS,TEHOL.IS,55.28630329309192
GENTS.IS,KRONT.IS,55.31559020266195
BTCIM.IS,DURDO.IS,55.374266600254714
AEFES.IS,OZGYO.IS,55.435165131440044
LKMNH.IS,OYAKC.IS,55.469203604111954
BTCIM.IS,ZEDUR.IS,55.54610016347465
KRONT.IS,RYGYO.IS,55.57293143020388
BIMAS.IS,PETUN.IS,55.636027733964966
BRKSN.IS,OYAKC.IS,55.66232129880768
BOSSA.IS,TUKAS.IS,55.67441640832783
ADEL.IS,PNSUT.IS,55.712974565196646
DAGI.IS,MERKO.IS,55.73437535349194
AGHOL.IS,VKGYO.IS,55.751070605811606
ADEL.IS,GLYHO.IS,55.836815274241644
DESA.IS,TKFEN.IS,55.858988516316344
AKSA.IS,TEHOL.IS,55.87229297052522
BIMAS.IS,TEHOL.IS,55.90288957672328
AEFES.IS,USAK.IS,55.957988604067054
BURCE.IS,SEKFK.IS,55.95935366114577
EGPRO.IS,YYAPI.IS,55.983011134964954
CRDFA.IS,LKMNH.IS,56.14084911413397
GENTS.IS,GEREL.IS,56.28936646569491
LKMNH.IS,VKGYO.IS,56.29648954948084
FROTO.IS,INVEO.IS,56.370171909297824
AGHOL.IS,BRKSN.IS,56.445025767841344
GLRYH.IS,SNPAM.IS,56.54520375021593
ETYAT.IS,INVEO.IS,56.6530098515841
GARFA.IS,TURSG.IS,56.73326397565393
ESCOM.IS,VAKFN.IS,56.81168618545553
ETYAT.IS,TKFEN.IS,56.82608857339437
ADEL.IS,TEHOL.IS,57.047089018539054
BURCE.IS,HUBVC.IS,57.11085436114206
BOSSA.IS,GENTS.IS,57.13676110738129
TEHOL.IS,TUKAS.IS,57.150987669834535
DESA.IS,YYAPI.IS,57.18146500385001
BTCIM.IS,INVEO.IS,57.24367825709919
MERKO.IS,RYSAS.IS,57.30501135836994
DAGI.IS,GEREL.IS,57.35872831598067
ARSAN.IS,DAGI.IS,57.39713715191829
CRDFA.IS,USAK.IS,57.41081939181265
PINSU.IS,TKFEN.IS,57.45063260738857
INVEO.IS,USAK.IS,57.489158618348256
ICUGS.IS,MERKO.IS,57.51355936835489
ESCOM.IS,EUYO.IS,57.661083935557144
GEREL.IS,SARKY.IS,57.68902080481075
SILVR.IS,ZEDUR.IS,57.73319105541816
ICUGS.IS,TKFEN.IS,57.80278420522586
ALGYO.IS,SNPAM.IS,57.805827410169286
EUKYO.IS,SAMAT.IS,57.84850767027456
ANSGR.IS,YAPRK.IS,57.88453627862941
ALGYO.IS,ESCOM.IS,58.10196602052679
SASA.IS,TEHOL.IS,58.25553359223363
TURSG.IS,YUNSA.IS,58.34290584476071
FROTO.IS,RYGYO.IS,58.40766472529617
BIMAS.IS,HUBVC.IS,58.40794010436775
TKFEN.IS,VAKFN.IS,58.474052693175395
ADEL.IS,AEFES.IS,58.58741053391782
GLYHO.IS,USAK.IS,58.63284833302146
LKMNH.IS,VAKFN.IS,58.70827192806678
LINK.IS,SNGYO.IS,58.709866349718595
SILVR.IS,TEHOL.IS,58.73779499126056
DAGI.IS,EUYO.IS,58.81285156921433
EUYO.IS,KRONT.IS,58.87115452421881
GARFA.IS,MERKO.IS,58.95850278449893
ARSAN.IS,GEREL.IS,59.07198176159932
ICUGS.IS,RYSAS.IS,59.16644712068023
BOSSA.IS,BRKSN.IS,59.2890730999452
SILVR.IS,YAPRK.IS,59.33111388087423
DURDO.IS,GLYHO.IS,59.380773694030495
ESCOM.IS,TEHOL.IS,59.45792531724328
ESCOM.IS,GLRYH.IS,59.500898017106806
MRGYO.IS,TEHOL.IS,59.5820348169259
FRIGO.IS,TEHOL.IS,59.59221938433393
KRONT.IS,SASA.IS,59.61237361317694
BTCIM.IS,RYGYO.IS,59.67691135611403
ICUGS.IS,YAPRK.IS,59.74013322941937
AGHOL.IS,GEDIK.IS,59.78993071416119
AEFES.IS,SASA.IS,59.92344837975736
ALKA.IS,BRKSN.IS,59.930160092944675
BIMAS.IS,ESCOM.IS,60.02073691065402
BIMAS.IS,OYAKC.IS,60.08699872233683
PETUN.IS,TKFEN.IS,60.11531732652577
USAK.IS,ZEDUR.IS,60.27832224266024
DYOBY.IS,RYGYO.IS,60.32915365675581
BURCE.IS,PETUN.IS,60.37335014610949
AEFES.IS,TUKAS.IS,60.39275527737584
ADEL.IS,YAPRK.IS,60.417769106727064
AGHOL.IS,MRGYO.IS,60.52994152726649
ARSAN.IS,FROTO.IS,60.53584403005266
DURDO.IS,EGPRO.IS,60.54706168104519
AKSA.IS,YYAPI.IS,60.68402107811244
AKSA.IS,BURCE.IS,60.7322241986958
CCOLA.IS,YUNSA.IS,60.77900586814894
ANSGR.IS,USAK.IS,60.85272375640284
AEFES.IS,GENTS.IS,60.93501885283558
FRIGO.IS,SAMAT.IS,60.94566256007283
DURDO.IS,ETYAT.IS,60.984293274862694
AKSA.IS,ESCOM.IS,61.28230962924533
EGPRO.IS,USAK.IS,61.31272540782811
ETYAT.IS,YYAPI.IS,61.39220499740463
DYOBY.IS,LINK.IS,61.395638614756535
OYAKC.IS,TEHOL.IS,61.472106476697036
ICUGS.IS,RYGYO.IS,61.503173989045536
GEDIK.IS,LKMNH.IS,61.69760351654179
GLRYH.IS,TEHOL.IS,61.704293100587165
SEKFK.IS,TKFEN.IS,61.74316441166695
ANSGR.IS,RYSAS.IS,61.78970900650074
EREGL.IS,TEHOL.IS,61.86150589341321
SNPAM.IS,VKGYO.IS,61.87878704924975
ALKIM.IS,BRKSN.IS,61.904837145758734
KRONT.IS,TEHOL.IS,62.02754822984684
BIMAS.IS,CRDFA.IS,62.158171535070665
ESCOM.IS,OZGYO.IS,62.249190704493344
BRKSN.IS,YUNSA.IS,62.37430199739106
AGHOL.IS,GLRYH.IS,62.40912081082831
OZGYO.IS,TEHOL.IS,62.41250924569306
BRKSN.IS,MERKO.IS,62.65965420681073
BURCE.IS,EUKYO.IS,62.70381840014193
EUYO.IS,GLYHO.IS,62.73330417511511
INVEO.IS,SILVR.IS,62.77377529535988
GLYHO.IS,TEHOL.IS,62.79274997659559
CCOLA.IS,INVEO.IS,62.80994414242741
ANSGR.IS,DURDO.IS,62.926300048303574
BURCE.IS,RYGYO.IS,63.14269218673621
SILVR.IS,USAK.IS,63.1467602577917
HUBVC.IS,LKMNH.IS,63.20734568384182
ESCOM.IS,TUKAS.IS,63.218500966292595
LKMNH.IS,PNSUT.IS,63.22446977732932
FROTO.IS,YAPRK.IS,63.2679584910195
CCOLA.IS,ZEDUR.IS,63.5018730544009
ESCOM.IS,MRGYO.IS,63.51380641852552
RYSAS.IS,TURSG.IS,63.56908613228234
EUKYO.IS,TEHOL.IS,63.62121420716619
AEFES.IS,ESCOM.IS,63.85847228955663
SNPAM.IS,VAKFN.IS,63.89491920868892
AGHOL.IS,OZGYO.IS,63.92164639330076
TEHOL.IS,VAKFN.IS,64.36925917363237
ADEL.IS,YYAPI.IS,64.44849713662802
BOSSA.IS,SARKY.IS,64.46768479956108
ESCOM.IS,VKGYO.IS,64.51953331802349
PNSUT.IS,SNPAM.IS,64.54152946986613
SARKY.IS,TEHOL.IS,64.60006524046844
GEDIK.IS,TKFEN.IS,64.71196990933504
BIMAS.IS,PNSUT.IS,64.7382545652639
DAGI.IS,YUNSA.IS,64.75573112493487
PINSU.IS,RYGYO.IS,64.77025337084842
ADEL.IS,LKMNH.IS,64.94255923956757
FRIGO.IS,GARFA.IS,64.95180506611337
ANSGR.IS,ZEDUR.IS,64.959350808821
HUBVC.IS,PINSU.IS,65.3063748007728
ALGYO.IS,LKMNH.IS,65.31369636501893
ESCOM.IS,YAPRK.IS,65.35706682887644
BIMAS.IS,VAKFN.IS,65.57423253560205
CRDFA.IS,TKFEN.IS,65.57994408069578
KRONT.IS,SARKY.IS,65.78051132444102
DURDO.IS,USAK.IS,65.79986671711163
DAGI.IS,USAK.IS,66.04022461179511
GARFA.IS,PETUN.IS,66.1659508237882
BOSSA.IS,USAK.IS,66.40324130129511
FROTO.IS,USAK.IS,66.47478866885729
AKSA.IS,SAMAT.IS,66.65757582080084
BOSSA.IS,EUKYO.IS,66.91273113714249
BRKSN.IS,BTCIM.IS,67.02586808173965
GARFA.IS,SEKFK.IS,67.12864591756545
ALGYO.IS,BIMAS.IS,67.16045139296921
GLRYH.IS,TKFEN.IS,67.2584523212995
AEFES.IS,BRKSN.IS,67.26774425388544
DESA.IS,SAMAT.IS,67.4147408708792
BIMAS.IS,DYOBY.IS,67.42368421884203
ESCOM.IS,OYAKC.IS,67.4422542553317
PINSU.IS,TEHOL.IS,67.5065139940034
GLRYH.IS,LKMNH.IS,67.5214169266419
EREGL.IS,ESCOM.IS,67.53680824256526
DAGI.IS,ZEDUR.IS,67.5475037673275
BRKSN.IS,ZEDUR.IS,67.6898196162798
FRIGO.IS,RYGYO.IS,67.79133448505979
EUKYO.IS,GLYHO.IS,67.80115559904391
HUBVC.IS,TKFEN.IS,67.80192582964389
BIMAS.IS,VKGYO.IS,68.06489921838363
EREGL.IS,RYGYO.IS,68.10138612880303
ALKA.IS,KRONT.IS,68.14585008876782
HUBVC.IS,MERKO.IS,68.14959469461132
ADEL.IS,AKSA.IS,68.28560369341267
BRKSN.IS,KGYO.IS,68.31956480092981
ALKA.IS,GEREL.IS,68.35012715274775
DAGI.IS,YYAPI.IS,68.59659965869105
EREGL.IS,SNPAM.IS,68.69182399069808
AEFES.IS,SARKY.IS,68.86926396955187
AGHOL.IS,EUKYO.IS,68.89613413446432
GENTS.IS,TEHOL.IS,68.90947333131953
OYAKC.IS,SNPAM.IS,68.96560556794236
BOSSA.IS,KGYO.IS,68.97244861315926
ADEL.IS,ALGYO.IS,69.0212914383875
GEREL.IS,RYGYO.IS,69.03969944476034
DESA.IS,USAK.IS,69.10836272276208
LKMNH.IS,MRGYO.IS,69.20001245543176
AGHOL.IS,SASA.IS,69.2205331143665
AGHOL.IS,TUKAS.IS,69.3196706333157
GLYHO.IS,YUNSA.IS,69.38668834549185
DYOBY.IS,YYAPI.IS,69.38988995659838
DYOBY.IS,LKMNH.IS,69.6520363764439
BURCE.IS,PNSUT.IS,69.65559562274734
ANSGR.IS,GARFA.IS,69.71858192827631
DAGI.IS,INVEO.IS,69.77242466528298
ALKIM.IS,GEREL.IS,69.89618563614283
BTCIM.IS,EUKYO.IS,69.92418664312879
AGHOL.IS,GENTS.IS,69.99165559771654
GEREL.IS,KGYO.IS,70.02574566790281
ESCOM.IS,GEDIK.IS,70.05149044761538
TURSG.IS,ZEDUR.IS,70.08673095428139
ESCOM.IS,SASA.IS,70.0980288227064
BIMAS.IS,BRKSN.IS,70.11441239232408
LKMNH.IS,OZGYO.IS,70.17893612917487
EUYO.IS,USAK.IS,70.26847664974355
ANSGR.IS,INVEO.IS,70.3635712987982
FRIGO.IS,PINSU.IS,70.37992681472588
SEKFK.IS,YYAPI.IS,70.41991776450777
GEDIK.IS,TEHOL.IS,70.4362573383454
AGHOL.IS,GARFA.IS,70.61079263082797
ALKA.IS,BOSSA.IS,70.61197005609586
FRIGO.IS,YYAPI.IS,70.63226318592888
EGPRO.IS,YAPRK.IS,70.633789605213
RYSAS.IS,SILVR.IS,70.68472190213902
BIMAS.IS,ICUGS.IS,70.7317750263403
KRONT.IS,RYSAS.IS,70.80787933956617
ESCOM.IS,LKMNH.IS,70.83712854750411
MERKO.IS,PETUN.IS,70.92377452580558
OZGYO.IS,TKFEN.IS,71.05908910313792
PNSUT.IS,TKFEN.IS,71.07206732676877
ADEL.IS,VAKFN.IS,71.28938394573242
CRDFA.IS,MERKO.IS,71.3287159571064
AKSA.IS,MERKO.IS,71.35423876853861
AGHOL.IS,USAK.IS,71.44328834855776
ALKIM.IS,KRONT.IS,71.45545025205524
OYAKC.IS,RYGYO.IS,71.60244481463997
ALKIM.IS,BOSSA.IS,71.69794520615608
ESCOM.IS,GENTS.IS,71.7049416900818
ALGYO.IS,TKFEN.IS,71.88072210414578
ADEL.IS,EUYO.IS,71.91740132861014
TEHOL.IS,USAK.IS,71.99169009132936
DURDO.IS,TURSG.IS,71.99267590710951
CRDFA.IS,PINSU.IS,72.01339831855012
ESCOM.IS,YYAPI.IS,72.08401719922517
GARFA.IS,PNSUT.IS,72.1174990436898
EGPRO.IS,SAMAT.IS,72.18075458852445
CCOLA.IS,SNPAM.IS,72.26282666079476
BIMAS.IS,GLRYH.IS,72.38125789054254
ARSAN.IS,BTCIM.IS,72.61946147334311
BURCE.IS,EREGL.IS,72.73071060714278
MERKO.IS,SEKFK.IS,72.76473783197434
BTCIM.IS,BURCE.IS,72.8872594936048
BURCE.IS,VAKFN.IS,72.90642549688118
ETYAT.IS,YAPRK.IS,72.99092512190327
PINSU.IS,SEKFK.IS,73.31479697226223
AEFES.IS,KGYO.IS,73.35752336453515
BURCE.IS,DAGI.IS,73.7274478802783
GEREL.IS,YUNSA.IS,73.98624541703725
PETUN.IS,SNPAM.IS,74.00040440687428
ESCOM.IS,SARKY.IS,74.14969633157921
KGYO.IS,KRONT.IS,74.18136020858628
BIMAS.IS,GEDIK.IS,74.19237212368841
EUYO.IS,GARFA.IS,74.20251054753976
EGPRO.IS,RYGYO.IS,74.55947395690305
ADEL.IS,MRGYO.IS,74.63818370838453
TURSG.IS,USAK.IS,74.86239301408102
AEFES.IS,EUKYO.IS,75.17246837669688
BTCIM.IS,ESCOM.IS,75.2613711520379
BTCIM.IS,MERKO.IS,75.36698390539539
ESCOM.IS,TKFEN.IS,75.3856580443769
TEHOL.IS,VKGYO.IS,75.45871853054723
TEHOL.IS,YUNSA.IS,75.74021401960272
BIMAS.IS,OZGYO.IS,75.74495221326879
BRKSN.IS,INVEO.IS,75.81357575081029
BURCE.IS,VKGYO.IS,75.82861049627843
ETYAT.IS,USAK.IS,75.97685172077456
ETYAT.IS,SAMAT.IS,76.07076521634485
GARFA.IS,YAPRK.IS,76.15218857813989
PETUN.IS,PINSU.IS,76.24838689992816
ARSAN.IS,EGPRO.IS,76.30520999797318
CCOLA.IS,SARKY.IS,76.4852032555961
EREGL.IS,MERKO.IS,76.58476262661168
MERKO.IS,VKGYO.IS,76.64949473118509
EUYO.IS,TEHOL.IS,76.71052655699157
ADEL.IS,TUKAS.IS,76.72728101561222
ADEL.IS,GLRYH.IS,76.816446314784
ARSAN.IS,FRIGO.IS,76.87078149470835
DYOBY.IS,TKFEN.IS,76.95432975286417
AEFES.IS,ALKA.IS,76.96376574570047
INVEO.IS,TURSG.IS,77.02909318386776
MERKO.IS,VAKFN.IS,77.09037434778838
DAGI.IS,ESCOM.IS,77.10608088524089
CRDFA.IS,YYAPI.IS,77.16012795864344
MRGYO.IS,TKFEN.IS,77.23277917965811
BURCE.IS,RYSAS.IS,77.23778719385473
ADEL.IS,BTCIM.IS,77.25509299790178
BIMAS.IS,MRGYO.IS,77.55619930317926
DURDO.IS,EUKYO.IS,77.56381695509731
PINSU.IS,RYSAS.IS,77.64408217940218
ADEL.IS,OZGYO.IS,77.67404815974874
DYOBY.IS,MERKO.IS,77.71498569043752
BTCIM.IS,YYAPI.IS,77.75551901921631
HUBVC.IS,YYAPI.IS,77.81041047671795
DYOBY.IS,PINSU.IS,77.92635357580116
ADEL.IS,EREGL.IS,77.98575408870954
SAMAT.IS,USAK.IS,77.98723131257805
GLYHO.IS,ZEDUR.IS,77.99782192073212
DESA.IS,RYGYO.IS,78.20279626000388
EUKYO.IS,PINSU.IS,78.26158911818129
AEFES.IS,ALKIM.IS,78.37051824978619
PETUN.IS,YYAPI.IS,78.45387235864689
GENTS.IS,LKMNH.IS,78.50150608566332
ADEL.IS,VKGYO.IS,78.51312070801339
ADEL.IS,SASA.IS,78.76727547893529
SEKFK.IS,SNPAM.IS,78.84690866507287
GENTS.IS,TKFEN.IS,78.91889841680916
ARSAN.IS,ETYAT.IS,78.97031726904697
AGHOL.IS,SARKY.IS,79.03301235202161
LKMNH.IS,SASA.IS,79.04394574575963
ARSAN.IS,SNGYO.IS,79.09453757442407
AKSA.IS,ARSAN.IS,79.11548996646638
RYGYO.IS,VKGYO.IS,79.18388540206138
AKSA.IS,PINSU.IS,79.27807595305944
BRKSN.IS,SAMAT.IS,79.3888773875874
ALKA.IS,TEHOL.IS,79.49571870050238
LKMNH.IS,TUKAS.IS,79.78281417164055
BRKSN.IS,LKMNH.IS,80.48874153072188
GARFA.IS,GLYHO.IS,80.58340872126587
BRKSN.IS,DAGI.IS,80.67125021679192
ALKA.IS,ESCOM.IS,80.85112978287225
ADEL.IS,GEDIK.IS,80.89129647734251
ICUGS.IS,LKMNH.IS,81.06659246241907
ALKIM.IS,TEHOL.IS,81.13776610057027
BTCIM.IS,PINSU.IS,81.215403951991
BOSSA.IS,YUNSA.IS,81.25541397753159
GLYHO.IS,INVEO.IS,81.27440732523837
BURCE.IS,MRGYO.IS,81.42499133515139
DESA.IS,YAPRK.IS,81.59888008316011
ADEL.IS,TKFEN.IS,81.65148608442564
MERKO.IS,PNSUT.IS,81.769064185714
BURCE.IS,GEDIK.IS,81.81355926089202
ALGYO.IS,BURCE.IS,81.90743484676113
BIMAS.IS,TUKAS.IS,82.17026440559869
EREGL.IS,YYAPI.IS,82.22253637870358
FROTO.IS,RYSAS.IS,82.30686477186532
DAGI.IS,EUKYO.IS,82.35303271100952
BIMAS.IS,USAK.IS,82.40640423553725
BOSSA.IS,GARFA.IS,82.43411298599744
ETYAT.IS,RYGYO.IS,82.54126710137848
LKMNH.IS,TEHOL.IS,82.73724094773695
ADEL.IS,OYAKC.IS,82.85560886799703
DAGI.IS,YAPRK.IS,82.88595622005391
KGYO.IS,TEHOL.IS,83.13660675886968
BOSSA.IS,EUYO.IS,83.2768612076186
ADEL.IS,ARSAN.IS,83.30490884577512
AGHOL.IS,DYOBY.IS,83.38779080746508
FROTO.IS,SAMAT.IS,83.54172245071788
TKFEN.IS,TUKAS.IS,83.58863911887852
ALKIM.IS,ESCOM.IS,83.6458888170855
CCOLA.IS,EUYO.IS,83.7021179260853
RYGYO.IS,SEKFK.IS,83.73525560919256
MERKO.IS,OYAKC.IS,83.96852260758737
CCOLA.IS,SASA.IS,84.03210834351637
RYGYO.IS,VAKFN.IS,84.04772280364705
PETUN.IS,RYGYO.IS,84.13942027496012
ARSAN.IS,DESA.IS,84.19935782696189
TEHOL.IS,YYAPI.IS,84.25012179028477
BIMAS.IS,GENTS.IS,84.49956893580202
GEREL.IS,ZEDUR.IS,84.69822096193263
ADEL.IS,SARKY.IS,84.71332186120833
BURCE.IS,GLRYH.IS,84.84776491143327
GARFA.IS,TEHOL.IS,84.90891664445462
BURCE.IS,OYAKC.IS,85.0231481133269
AKSA.IS,SNPAM.IS,85.31419767956766
BURCE.IS,OZGYO.IS,85.48404106302564
BIMAS.IS,SASA.IS,85.55069430846925
ADEL.IS,GENTS.IS,85.57184627725701
GLRYH.IS,MERKO.IS,85.60851520431027
ARSAN.IS,ESCOM.IS,85.68351434674514
BIMAS.IS,GARFA.IS,85.68923151358376
KRONT.IS,YUNSA.IS,85.82299455282396
OYAKC.IS,YYAPI.IS,85.92348735111898
BURCE.IS,TEHOL.IS,86.08458826129822
AKSA.IS,RYSAS.IS,86.42386172943498
AGHOL.IS,KGYO.IS,86.72922949938118
GARFA.IS,VAKFN.IS,86.73408144310008
PINSU.IS,PNSUT.IS,86.76509030928071
ALGYO.IS,GARFA.IS,86.95804476059527
RALYH.IS,SNGYO.IS,87.29662950190914
AGHOL.IS,ALKA.IS,87.67968828048572
VKGYO.IS,YYAPI.IS,87.73752012973932
GEDIK.IS,RYGYO.IS,87.86686988404983
DURDO.IS,KRONT.IS,88.27274787484555
KGYO.IS,LKMNH.IS,88.37172030235843
GLYHO.IS,ICUGS.IS,88.46713546092428
VAKFN.IS,YYAPI.IS,88.59433188800654
AEFES.IS,YUNSA.IS,88.79404719919137
GEDIK.IS,MERKO.IS,89.2119553793085
KGYO.IS,TKFEN.IS,89.30479330193828
EUKYO.IS,LKMNH.IS,89.36124428856454
BRKSN.IS,YYAPI.IS,89.43601041482111
KRONT.IS,USAK.IS,89.46547351100571
LKMNH.IS,SARKY.IS,89.52601454657247
AGHOL.IS,ALKIM.IS,89.81052122093308
TEHOL.IS,ZEDUR.IS,90.1497564209975
MERKO.IS,OZGYO.IS,90.22673933118472
BURCE.IS,SASA.IS,90.54051452132592
BTCIM.IS,SAMAT.IS,90.54352138735157
FRIGO.IS,SNPAM.IS,90.58333235549753
PNSUT.IS,YYAPI.IS,90.62701237877036
ARSAN.IS,EREGL.IS,90.65796139276131
SASA.IS,TKFEN.IS,90.71434099252087
FRIGO.IS,YAPRK.IS,90.93746893490697
DURDO.IS,TKFEN.IS,90.95057590493684
CRDFA.IS,SNPAM.IS,90.95360200539096
ALGYO.IS,MERKO.IS,91.17062097869655
CRDFA.IS,RYGYO.IS,91.19973691385417
AKSA.IS,GARFA.IS,91.20918818495647
ESCOM.IS,YUNSA.IS,91.2758841282814
GARFA.IS,YYAPI.IS,91.3350583076317
BOSSA.IS,DURDO.IS,91.70399156083647
ALKA.IS,TKFEN.IS,91.80002295553504
AEFES.IS,EUYO.IS,91.81756893818624
BRKSN.IS,YAPRK.IS,91.84905400190223
AEFES.IS,GARFA.IS,91.99581169628846
BRKSN.IS,TKFEN.IS,91.99695686466816
MRGYO.IS,YYAPI.IS,92.0198297193756
ESCOM.IS,KGYO.IS,92.0840063000461
ADEL.IS,DAGI.IS,92.44167570029151
BRKSN.IS,DURDO.IS,92.61002021518232
GARFA.IS,GLRYH.IS,92.63529864480267
GLRYH.IS,RYGYO.IS,92.97924553947985
GARFA.IS,MRGYO.IS,93.05227593065001
ALKA.IS,LKMNH.IS,93.08636636337008
KRONT.IS,ZEDUR.IS,93.31390369714393
GARFA.IS,OZGYO.IS,93.44076636497198
CCOLA.IS,MRGYO.IS,93.52721132045582
GARFA.IS,TUKAS.IS,93.53298303544227
BURCE.IS,TUKAS.IS,93.62959216459603
GEREL.IS,RYSAS.IS,93.65161327520127
BIMAS.IS,EUKYO.IS,93.68895196729773
